DeviceTag: Xsens DOT5D,FirmwareVersion: 2.2.1,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2024-04-09 17:06:50.309,© Movella Technologies B.V. 2005-2024
SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
5927768,-0.2574,5.4314,-61.4050,0.0071,-0.0065,0.0488,0
5927934,-0.2575,5.4310,-61.4054,0.0016,-0.0018,0.0543,0
5928101,-0.2570,5.4320,-61.4058,0.0078,0.0056,0.0601,0
5928268,-0.2563,5.4323,-61.4056,-0.0012,-0.0085,0.0596,0
5928434,-0.2554,5.4325,-61.4059,-0.0233,-0.0048,0.0425,0
5928601,-0.2549,5.4322,-61.4063,-0.0161,-0.0097,0.0542,0
5928768,-0.2560,5.4317,-61.4064,-0.0083,-0.0162,0.0581,0
5928934,-0.2568,5.4320,-61.4075,-0.0013,-0.0084,0.0611,0
5929101,-0.2573,5.4327,-61.4077,-0.0007,-0.0076,0.0563,0
5929268,-0.2576,5.4346,-61.4073,-0.0102,0.0053,0.0587,0
5929434,-0.2570,5.4344,-61.4087,-0.0107,0.0053,0.0511,0
5929601,-0.2561,5.4355,-61.4089,-0.0020,-0.0042,0.0477,0
5929768,-0.2559,5.4350,-61.4088,0.0024,0.0015,0.0584,0
5929934,-0.2548,5.4358,-61.4083,0.0022,0.0004,0.0517,0
5930101,-0.2556,5.4356,-61.4088,0.0086,-0.0169,0.0614,0
5930268,-0.2557,5.4371,-61.4082,-0.0077,-0.0111,0.0577,0
5930434,-0.2549,5.4380,-61.4076,-0.0224,0.0020,0.0663,0
5930601,-0.2560,5.4376,-61.4073,-0.0343,0.0155,0.0490,0
5930768,-0.2554,5.4368,-61.4077,-0.0247,-0.0201,0.0703,0
5930934,-0.2559,5.4364,-61.4075,0.0008,-0.0181,0.0480,0
5931101,-0.2564,5.4364,-61.4082,0.0268,-0.0057,0.0625,0
5931268,-0.2560,5.4369,-61.4084,0.0165,-0.0101,0.0452,0
5931434,-0.2553,5.4375,-61.4079,0.0095,-0.0010,0.0603,0
5931601,-0.2559,5.4380,-61.4078,-0.0142,0.0146,0.0535,0
5931768,-0.2550,5.4383,-61.4064,-0.0139,0.0083,0.0536,0
5931934,-0.2541,5.4367,-61.4063,-0.0115,0.0100,0.0428,0
5932101,-0.2539,5.4366,-61.4057,-0.0003,-0.0209,0.0628,0
5932268,-0.2527,5.4371,-61.4055,0.0123,-0.0092,0.0629,0
5932434,-0.2528,5.4385,-61.4058,-0.0023,-0.0027,0.0624,0
5932601,-0.2519,5.4381,-61.4048,-0.0029,-0.0152,0.0486,0
5932768,-0.2515,5.4369,-61.4048,-0.0112,-0.0190,0.0484,0
5932934,-0.2512,5.4364,-61.4056,-0.0098,-0.0124,0.0497,0
5933101,-0.2504,5.4359,-61.4052,-0.0038,-0.0059,0.0616,0
5933268,-0.2502,5.4362,-61.4053,-0.0000,0.0027,0.0578,0
5933434,-0.2506,5.4354,-61.4055,0.0023,-0.0088,0.0516,0
5933601,-0.2517,5.4353,-61.4054,0.0076,-0.0167,0.0618,0
5933768,-0.2515,5.4353,-61.4053,0.0034,-0.0137,0.0618,0
5933934,-0.2525,5.4349,-61.4046,-0.0069,0.0132,0.0505,0
5934101,-0.2520,5.4343,-61.4061,-0.0190,0.0115,0.0502,0
5934268,-0.2512,5.4349,-61.4054,-0.0161,0.0013,0.0478,0
5934434,-0.2510,5.4342,-61.4064,0.0075,-0.0219,0.0626,0
5934601,-0.2522,5.4326,-61.4061,-0.0116,0.0022,0.0531,0
5934768,-0.2520,5.4320,-61.4046,-0.0149,0.0052,0.0444,0
5934934,-0.2516,5.4322,-61.4050,-0.0242,0.0093,0.0408,0
5935101,-0.2506,5.4313,-61.4051,-0.0031,-0.0007,0.0439,0
5935268,-0.2518,5.4312,-61.4061,0.0005,-0.0154,0.0472,0
5935435,-0.2521,5.4319,-61.4063,-0.0057,-0.0144,0.0610,0
5935601,-0.2524,5.4314,-61.4057,0.0018,-0.0168,0.0672,0
5935768,-0.2534,5.4307,-61.4055,-0.0007,-0.0139,0.0630,0
5935935,-0.2543,5.4304,-61.4051,0.0001,-0.0079,0.0401,0
5936101,-0.2541,5.4291,-61.4047,-0.0044,0.0062,0.0475,0
5936268,-0.2535,5.4285,-61.4050,-0.0101,-0.0105,0.0462,0
5936435,-0.2535,5.4289,-61.4045,-0.0106,-0.0238,0.0704,0
5936601,-0.2528,5.4285,-61.4046,-0.0037,-0.0121,0.0582,0
5936768,-0.2521,5.4273,-61.4041,0.0005,0.0100,0.0546,0
5936935,-0.2510,5.4274,-61.4037,-0.0079,-0.0105,0.0521,0
5937101,-0.2683,5.4357,-61.4179,-0.0022,-0.0328,0.0576,0
5937268,-0.2701,5.4353,-61.4183,-0.0129,-0.0042,0.0656,0
5937435,-0.2714,5.4362,-61.4179,0.0005,-0.0158,0.0489,0
5937601,-0.2714,5.4364,-61.4188,0.0003,-0.0108,0.0712,0
5937768,-0.2713,5.4361,-61.4187,0.0037,-0.0116,0.0491,0
5937935,-0.2713,5.4370,-61.4179,0.0079,-0.0004,0.0523,0
5938101,-0.2714,5.4380,-61.4175,-0.0076,-0.0014,0.0656,0
5938268,-0.2706,5.4367,-61.4177,-0.0208,0.0326,0.0449,0
5938435,-0.2706,5.4358,-61.4181,-0.0123,0.0019,0.0393,0
5938601,-0.2706,5.4343,-61.4190,-0.0086,-0.0246,0.0612,0
5938768,-0.2721,5.4351,-61.4189,-0.0098,-0.0194,0.0622,0
5938935,-0.2714,5.4357,-61.4185,-0.0009,-0.0287,0.0590,0
5939101,-0.2712,5.4346,-61.4182,-0.0062,0.0128,0.0523,0
5939268,-0.2707,5.4350,-61.4176,-0.0047,0.0177,0.0560,0
5939435,-0.2692,5.4333,-61.4188,0.0019,0.0070,0.0555,0
5939601,-0.2694,5.4341,-61.4193,-0.0011,-0.0190,0.0509,0
5939768,-0.2690,5.4328,-61.4181,0.0016,-0.0200,0.0525,0
5939935,-0.2697,5.4328,-61.4195,-0.0048,-0.0043,0.0586,0
5940101,-0.2678,5.4330,-61.4203,0.0110,0.0040,0.0544,0
5940268,-0.2681,5.4334,-61.4201,-0.0036,-0.0025,0.0652,0
5940435,-0.2676,5.4334,-61.4210,-0.0018,0.0005,0.0512,0
5940601,-0.2678,5.4339,-61.4222,0.0005,-0.0074,0.0656,0
5940768,-0.2669,5.4351,-61.4219,0.0016,-0.0058,0.0624,0
5940935,-0.2678,5.4361,-61.4232,-0.0099,0.0020,0.0606,0
5941101,-0.2675,5.4363,-61.4236,0.0084,-0.0079,0.0501,0
5941268,-0.2665,5.4374,-61.4240,-0.0039,-0.0041,0.0562,0
5941435,-0.2650,5.4374,-61.4238,-0.0038,-0.0124,0.0480,0
5941601,-0.2647,5.4365,-61.4231,-0.0028,-0.0114,0.0491,0
5941768,-0.2655,5.4363,-61.4236,-0.0108,-0.0073,0.0519,0
5941935,-0.2655,5.4353,-61.4234,-0.0040,-0.0128,0.0565,0
5942101,-0.2658,5.4350,-61.4225,-0.0038,-0.0124,0.0426,0
5942268,-0.2648,5.4354,-61.4231,0.0100,-0.0082,0.0588,0
5942435,-0.2640,5.4361,-61.4227,-0.0030,0.0062,0.0563,0
5942601,-0.2636,5.4366,-61.4225,-0.0091,-0.0145,0.0411,0
5942768,-0.2642,5.4367,-61.4216,-0.0207,-0.0054,0.0387,0
5942935,-0.2658,5.4380,-61.4224,-0.0141,-0.0083,0.0484,0
5943101,-0.2653,5.4382,-61.4241,-0.0069,-0.0037,0.0505,0
5943268,-0.2652,5.4391,-61.4245,-0.0002,-0.0002,0.0660,0
5943435,-0.2666,5.4386,-61.4251,0.0132,-0.0182,0.0562,0
5943601,-0.2676,5.4396,-61.4248,0.0146,-0.0165,0.0540,0
5943768,-0.2671,5.4400,-61.4246,0.0066,-0.0128,0.0598,0
5943935,-0.2674,5.4406,-61.4253,-0.0018,-0.0082,0.0608,0
5944101,-0.2674,5.4406,-61.4258,-0.0111,-0.0134,0.0620,0
5944268,-0.2667,5.4404,-61.4257,0.0020,-0.0082,0.0529,0
5944435,-0.2657,5.4402,-61.4263,0.0039,-0.0092,0.0543,0
5944601,-0.2656,5.4400,-61.4263,0.0058,-0.0058,0.0702,0
5944768,-0.2658,5.4402,-61.4262,-0.0174,-0.0058,0.0364,0
5944935,-0.2650,5.4413,-61.4267,-0.0195,-0.0123,0.0665,0
5945101,-0.2660,5.4419,-61.4276,-0.0197,-0.0079,0.0542,0
5945268,-0.2666,5.4407,-61.4276,-0.0218,-0.0051,0.0415,0
5945435,-0.2680,5.4404,-61.4279,-0.0045,-0.0043,0.0731,0
5945601,-0.2673,5.4392,-61.4281,0.0180,0.0008,0.0669,0
5945768,-0.2668,5.4397,-61.4279,0.0131,-0.0036,0.0456,0
5945935,-0.2666,5.4401,-61.4287,0.0068,-0.0050,0.0505,0
5946101,-0.2664,5.4401,-61.4292,-0.0152,0.0084,0.0528,0
5946268,-0.2662,5.4400,-61.4288,-0.0072,-0.0048,0.0555,0
5946435,-0.2666,5.4396,-61.4288,-0.0021,-0.0107,0.0638,0
5946601,-0.2673,5.4398,-61.4295,0.0005,-0.0119,0.0552,0
5946768,-0.2670,5.4395,-61.4282,0.0140,-0.0284,0.0651,0
5946935,-0.2675,5.4389,-61.4284,-0.0002,0.0051,0.0391,0
5947101,-0.2678,5.4387,-61.4280,-0.0076,0.0170,0.0623,0
5947268,-0.2666,5.4389,-61.4271,-0.0302,-0.0029,0.0533,0
5947435,-0.2654,5.4372,-61.4262,-0.0174,0.0007,0.0581,0
5947601,-0.2653,5.4369,-61.4262,0.0097,-0.0101,0.0606,0
5947768,-0.2650,5.4372,-61.4268,0.0158,0.0047,0.0596,0
5947935,-0.2652,5.4380,-61.4262,0.0204,-0.0026,0.0432,0
5948101,-0.2649,5.4364,-61.4268,-0.0240,-0.0019,0.0718,0
5948268,-0.2644,5.4362,-61.4264,-0.0294,-0.0157,0.0416,0
5948435,-0.2644,5.4355,-61.4254,-0.0198,-0.0207,0.0444,0
5948601,-0.2648,5.4360,-61.4255,0.0005,-0.0077,0.0578,0
5948768,-0.2644,5.4341,-61.4255,0.0113,0.0051,0.0611,0
5948935,-0.2656,5.4345,-61.4252,0.0109,0.0170,0.0691,0
5949101,-0.2654,5.4352,-61.4236,-0.0011,-0.0238,0.0445,0
5949268,-0.2646,5.4361,-61.4238,-0.0080,-0.0252,0.0362,0
5949435,-0.2642,5.4362,-61.4237,-0.0242,-0.0072,0.0678,0
5949601,-0.2649,5.4368,-61.4232,-0.0161,0.0223,0.0516,0
5949768,-0.2651,5.4366,-61.4233,0.0018,-0.0103,0.0473,0
5949935,-0.2661,5.4368,-61.4232,0.0149,-0.0092,0.0369,0
5950101,-0.2664,5.4368,-61.4230,0.0144,-0.0262,0.0597,0
5950268,-0.2661,5.4370,-61.4231,-0.0071,0.0079,0.0622,0
5950435,-0.2677,5.4365,-61.4240,-0.0245,-0.0004,0.0601,0
5950601,-0.2681,5.4372,-61.4228,-0.0185,0.0173,0.0626,0
5950768,-0.2674,5.4372,-61.4223,-0.0004,-0.0066,0.0419,0
5950935,-0.2673,5.4365,-61.4226,0.0021,-0.0211,0.0602,0
5951101,-0.2672,5.4378,-61.4242,0.0071,0.0018,0.0560,0
5951268,-0.2681,5.4393,-61.4243,0.0027,0.0029,0.0508,0
5951435,-0.2694,5.4394,-61.4241,-0.0123,0.0118,0.0352,0
5951601,-0.2691,5.4375,-61.4249,-0.0267,-0.0097,0.0487,0
5951768,-0.2676,5.4380,-61.4244,-0.0176,-0.0110,0.0615,0
5951935,-0.2663,5.4376,-61.4243,0.0084,-0.0111,0.0725,0
5952102,-0.2653,5.4365,-61.4231,0.0209,-0.0010,0.0600,0
5952268,-0.2647,5.4376,-61.4238,0.0139,-0.0070,0.0420,0
5952435,-0.2650,5.4368,-61.4245,-0.0010,-0.0195,0.0441,0
5952602,-0.2648,5.4388,-61.4231,-0.0130,0.0044,0.0622,0
5952768,-0.2650,5.4387,-61.4233,-0.0236,-0.0086,0.0594,0
5952935,-0.2636,5.4376,-61.4235,-0.0222,-0.0076,0.0634,0
5953102,-0.2638,5.4373,-61.4237,0.0039,0.0016,0.0613,0
5953268,-0.2627,5.4377,-61.4249,0.0251,-0.0147,0.0613,0
5953435,-0.2622,5.4378,-61.4243,0.0152,0.0081,0.0580,0
5953602,-0.2626,5.4369,-61.4228,-0.0037,-0.0062,0.0706,0
5953768,-0.2618,5.4362,-61.4212,-0.0277,0.0049,0.0564,0
5953935,-0.2610,5.4366,-61.4204,-0.0200,0.0007,0.0638,0
5954102,-0.2612,5.4351,-61.4194,-0.0042,-0.0039,0.0533,0
5954268,-0.2613,5.4341,-61.4200,0.0140,-0.0117,0.0505,0
5954435,-0.2626,5.4342,-61.4204,0.0046,-0.0072,0.0533,0
5954602,-0.2628,5.4348,-61.4204,0.0074,-0.0123,0.0606,0
5954768,-0.2628,5.4353,-61.4217,-0.0130,-0.0019,0.0488,0
5954935,-0.2630,5.4369,-61.4216,-0.0087,0.0014,0.0510,0
5955102,-0.2628,5.4388,-61.4219,0.0124,-0.0204,0.0584,0
5955268,-0.2638,5.4396,-61.4221,0.0087,-0.0019,0.0507,0
5955435,-0.2649,5.4424,-61.4223,0.0106,0.0157,0.0511,0
5955602,-0.2659,5.4439,-61.4226,0.0079,-0.0109,0.0496,0
5955768,-0.2650,5.4444,-61.4228,-0.0040,-0.0226,0.0528,0
5955935,-0.2655,5.4432,-61.4233,-0.0050,-0.0240,0.0324,0
5956102,-0.2661,5.4439,-61.4238,-0.0183,-0.0018,0.0463,0
5956268,-0.2650,5.4417,-61.4236,-0.0098,-0.0035,0.0651,0
5956435,-0.2656,5.4415,-61.4228,0.0085,-0.0130,0.0484,0
5956602,-0.2653,5.4418,-61.4219,0.0134,-0.0324,0.0528,0
5956768,-0.2657,5.4435,-61.4234,-0.0032,-0.0034,0.0624,0
5956935,-0.2656,5.4448,-61.4233,-0.0097,0.0109,0.0409,0
5957102,-0.2703,5.4375,-61.4211,0.0057,0.0057,0.0701,0
5957268,-0.2706,5.4356,-61.4202,0.0071,-0.0238,0.0495,0
5957435,-0.2715,5.4343,-61.4197,0.0052,-0.0135,0.0538,0
5957602,-0.2715,5.4350,-61.4199,-0.0040,-0.0083,0.0542,0
5957768,-0.2714,5.4332,-61.4177,-0.0185,0.0098,0.0544,0
5957935,-0.2709,5.4311,-61.4173,0.0002,0.0071,0.0657,0
5958102,-0.2709,5.4303,-61.4166,0.0011,-0.0080,0.0414,0
5958268,-0.2715,5.4360,-61.4185,0.0419,0.0046,0.0750,0
5958435,-0.2720,5.4377,-61.4201,0.0055,0.0087,0.0473,0
5958602,-0.2738,5.4404,-61.4222,-0.0259,0.0218,0.0628,0
5958768,-0.2735,5.4373,-61.4210,-0.0537,-0.0082,0.0452,0
5958935,-0.2734,5.4337,-61.4192,-0.0283,-0.0120,0.0455,0
5959102,-0.2740,5.4361,-61.4201,0.0328,-0.0021,0.0467,0
5959268,-0.2743,5.4401,-61.4225,0.0408,-0.0040,0.0571,0
5959435,-0.2749,5.4382,-61.4239,0.0175,0.0218,0.0579,0
5959602,-0.2753,5.4394,-61.4242,-0.0244,-0.0122,0.0613,0
5959768,-0.2759,5.4401,-61.4248,-0.0391,-0.0124,0.0510,0
5959935,-0.2763,5.4403,-61.4246,-0.0277,0.0155,0.0587,0
5960102,-0.2759,5.4390,-61.4247,-0.0018,-0.0158,0.0565,0
5960268,-0.2767,5.4392,-61.4244,0.0075,0.0153,0.0509,0
5960435,-0.2762,5.4383,-61.4239,0.0206,-0.0093,0.0611,0
5960602,-0.2755,5.4384,-61.4233,0.0163,-0.0121,0.0603,0
5960768,-0.2753,5.4373,-61.4223,-0.0278,0.0087,0.0640,0
5960935,-0.2767,5.4351,-61.4213,-0.0087,-0.0065,0.0539,0
5961102,-0.2763,5.4315,-61.4194,-0.0071,-0.0047,0.0512,0
5961268,-0.2768,5.4311,-61.4191,0.0239,0.0150,0.0538,0
5961435,-0.2763,5.4326,-61.4189,0.0155,0.0213,0.0455,0
5961602,-0.2776,5.4334,-61.4190,0.0024,-0.0067,0.0571,0
5961768,-0.2774,5.4336,-61.4189,-0.0196,-0.0061,0.0369,0
5961935,-0.2767,5.4340,-61.4189,-0.0104,-0.0134,0.0549,0
5962102,-0.2767,5.4335,-61.4193,0.0003,-0.0029,0.0630,0
5962268,-0.2762,5.4349,-61.4191,0.0038,0.0143,0.0658,0
5962435,-0.2765,5.4348,-61.4184,0.0246,-0.0123,0.0738,0
5962602,-0.2751,5.4344,-61.4165,0.0038,-0.0084,0.0597,0
5962768,-0.2749,5.4353,-61.4172,-0.0103,0.0095,0.0604,0
5962935,-0.2742,5.4349,-61.4166,-0.0043,-0.0066,0.0522,0
5963102,-0.2733,5.4348,-61.4164,-0.0077,0.0011,0.0598,0
5963268,-0.2733,5.4351,-61.4160,-0.0079,0.0088,0.0565,0
5963435,-0.2729,5.4347,-61.4163,0.0010,-0.0155,0.0518,0
5963602,-0.2740,5.4352,-61.4170,-0.0000,-0.0256,0.0540,0
5963768,-0.2745,5.4369,-61.4162,0.0055,0.0113,0.0531,0
5963935,-0.2746,5.4367,-61.4169,-0.0008,0.0101,0.0674,0
5964102,-0.2741,5.4375,-61.4162,-0.0057,-0.0119,0.0518,0
5964268,-0.2734,5.4365,-61.4155,-0.0144,-0.0236,0.0584,0
5964435,-0.2725,5.4362,-61.4153,-0.0005,-0.0150,0.0477,0
5964602,-0.2722,5.4350,-61.4143,0.0022,0.0036,0.0514,0
5964768,-0.2707,5.4349,-61.4139,0.0061,-0.0050,0.0483,0
5964935,-0.2712,5.4338,-61.4128,0.0127,-0.0039,0.0541,0
5965102,-0.2715,5.4334,-61.4124,-0.0057,-0.0110,0.0502,0
5965268,-0.2720,5.4340,-61.4121,-0.0083,-0.0051,0.0521,0
5965435,-0.2712,5.4332,-61.4134,-0.0024,-0.0210,0.0589,0
5965602,-0.2709,5.4324,-61.4142,-0.0074,-0.0078,0.0531,0
5965768,-0.2718,5.4333,-61.4139,0.0049,0.0088,0.0502,0
5965935,-0.2717,5.4343,-61.4140,0.0200,-0.0083,0.0725,0
5966102,-0.2726,5.4333,-61.4146,0.0198,0.0000,0.0591,0
5966268,-0.2727,5.4339,-61.4144,-0.0011,-0.0033,0.0544,0
5966435,-0.2715,5.4342,-61.4146,-0.0140,0.0001,0.0524,0
5966602,-0.2714,5.4344,-61.4157,-0.0167,-0.0102,0.0616,0
5966768,-0.2721,5.4348,-61.4167,0.0001,-0.0164,0.0539,0
5966935,-0.2725,5.4345,-61.4176,0.0175,-0.0142,0.0578,0
5967102,-0.2732,5.4364,-61.4177,0.0163,0.0006,0.0550,0
5967268,-0.2746,5.4372,-61.4176,0.0226,-0.0006,0.0590,0
5967435,-0.2742,5.4389,-61.4182,-0.0071,-0.0080,0.0606,0
5967602,-0.2739,5.4400,-61.4177,-0.0137,-0.0172,0.0571,0
5967768,-0.2739,5.4406,-61.4178,-0.0248,-0.0086,0.0700,0
5967935,-0.2742,5.4404,-61.4170,-0.0045,-0.0012,0.0618,0
5968102,-0.2737,5.4406,-61.4164,0.0026,-0.0040,0.0567,0
5968268,-0.2732,5.4397,-61.4162,0.0075,-0.0147,0.0623,0
5968435,-0.2746,5.4401,-61.4165,-0.0106,0.0091,0.0497,0
5968602,-0.2742,5.4394,-61.4161,0.0022,-0.0033,0.0548,0
5968769,-0.2742,5.4372,-61.4163,-0.0112,0.0001,0.0547,0
5968935,-0.2741,5.4364,-61.4162,0.0027,-0.0132,0.0590,0
5969102,-0.2740,5.4359,-61.4169,0.0176,-0.0119,0.0513,0
5969269,-0.2732,5.4360,-61.4170,0.0189,-0.0052,0.0592,0
5969435,-0.2736,5.4350,-61.4175,-0.0050,-0.0158,0.0565,0
5969602,-0.2734,5.4349,-61.4167,-0.0185,0.0039,0.0447,0
5969769,-0.2731,5.4337,-61.4153,0.0006,-0.0206,0.0515,0
5969935,-0.2734,5.4329,-61.4150,-0.0099,-0.0098,0.0509,0
5970102,-0.2737,5.4325,-61.4141,-0.0154,0.0095,0.0619,0
5970269,-0.2744,5.4321,-61.4138,0.0131,-0.0053,0.0534,0
5970435,-0.2749,5.4308,-61.4138,-0.0017,-0.0112,0.0616,0
5970602,-0.2755,5.4312,-61.4139,0.0061,-0.0049,0.0638,0
5970769,-0.2767,5.4313,-61.4142,-0.0034,-0.0022,0.0546,0
5970935,-0.2752,5.4305,-61.4131,-0.0175,-0.0000,0.0517,0
5971102,-0.2760,5.4309,-61.4128,-0.0110,0.0058,0.0465,0
5971269,-0.2755,5.4317,-61.4131,0.0098,-0.0009,0.0563,0
5971435,-0.2759,5.4318,-61.4130,0.0189,-0.0139,0.0479,0
5971602,-0.2754,5.4318,-61.4133,0.0197,-0.0038,0.0573,0
5971769,-0.2754,5.4332,-61.4136,-0.0016,-0.0160,0.0492,0
5971935,-0.2754,5.4336,-61.4141,-0.0099,-0.0148,0.0469,0
5972102,-0.2755,5.4334,-61.4148,-0.0117,-0.0015,0.0666,0
5972269,-0.2754,5.4326,-61.4150,-0.0083,0.0092,0.0640,0
5972435,-0.2755,5.4327,-61.4148,0.0001,0.0006,0.0437,0
5972602,-0.2757,5.4330,-61.4154,-0.0013,0.0011,0.0490,0
5972769,-0.2744,5.4330,-61.4155,-0.0032,-0.0000,0.0583,0
5972935,-0.2744,5.4331,-61.4151,0.0005,-0.0030,0.0404,0
5973102,-0.2752,5.4333,-61.4148,-0.0026,0.0113,0.0505,0
5973269,-0.2747,5.4326,-61.4156,-0.0171,0.0019,0.0587,0
5973435,-0.2747,5.4329,-61.4157,0.0066,-0.0128,0.0567,0
5973602,-0.2747,5.4318,-61.4147,-0.0060,-0.0188,0.0654,0
5973769,-0.2767,5.4315,-61.4146,-0.0095,-0.0122,0.0310,0
5973935,-0.2777,5.4309,-61.4160,0.0024,-0.0134,0.0534,0
5974102,-0.2785,5.4305,-61.4152,0.0127,0.0046,0.0465,0
5974269,-0.2786,5.4309,-61.4149,0.0015,0.0047,0.0618,0
5974435,-0.2784,5.4306,-61.4150,0.0102,0.0024,0.0682,0
5974602,-0.2780,5.4299,-61.4139,-0.0079,-0.0023,0.0662,0
5974769,-0.2774,5.4300,-61.4125,-0.0083,-0.0073,0.0599,0
5974935,-0.2768,5.4297,-61.4122,-0.0091,0.0037,0.0589,0
5975102,-0.2763,5.4300,-61.4121,-0.0044,-0.0078,0.0527,0
5975269,-0.2757,5.4300,-61.4117,0.0112,-0.0010,0.0607,0
5975435,-0.2765,5.4293,-61.4120,0.0009,-0.0093,0.0476,0
5975602,-0.2768,5.4294,-61.4116,-0.0032,-0.0078,0.0572,0
5975769,-0.2761,5.4296,-61.4117,-0.0058,0.0004,0.0529,0
5975935,-0.2772,5.4282,-61.4117,-0.0089,0.0132,0.0539,0
5976102,-0.2767,5.4280,-61.4111,-0.0070,0.0155,0.0496,0
5976269,-0.2762,5.4270,-61.4117,0.0000,0.0042,0.0659,0
5976435,-0.2769,5.4267,-61.4109,0.0103,-0.0056,0.0544,0
5976602,-0.2770,5.4260,-61.4103,0.0091,-0.0192,0.0670,0
5976769,-0.2768,5.4248,-61.4098,-0.0003,0.0011,0.0480,0
5976935,-0.2770,5.4256,-61.4093,-0.0076,0.0052,0.0562,0
5977102,-0.2771,5.4264,-61.4086,-0.0074,0.0047,0.0523,0
5977269,-0.2766,5.4268,-61.4085,-0.0072,-0.0163,0.0544,0
5977435,-0.2775,5.4263,-61.4083,-0.0114,-0.0211,0.0636,0
5977602,-0.2769,5.4270,-61.4085,0.0146,-0.0205,0.0621,0
5977769,-0.2760,5.4276,-61.4083,0.0063,-0.0004,0.0535,0
5977935,-0.2768,5.4264,-61.4086,0.0028,0.0058,0.0633,0
5978102,-0.2762,5.4258,-61.4077,-0.0016,-0.0096,0.0445,0
5978269,-0.2760,5.4266,-61.4069,-0.0119,-0.0112,0.0517,0
5978435,-0.2763,5.4254,-61.4064,-0.0022,-0.0152,0.0422,0
5978602,-0.2764,5.4258,-61.4072,-0.0054,0.0009,0.0486,0
5978769,-0.2769,5.4252,-61.4069,-0.0009,0.0167,0.0619,0
5978935,-0.2765,5.4248,-61.4061,-0.0054,0.0103,0.0688,0
5979102,-0.2763,5.4239,-61.4064,0.0044,0.0006,0.0394,0
5979269,-0.2766,5.4234,-61.4068,-0.0185,-0.0003,0.0616,0
5979435,-0.2768,5.4242,-61.4064,-0.0131,-0.0140,0.0479,0
5979602,-0.2768,5.4256,-61.4062,-0.0067,-0.0070,0.0446,0
5979769,-0.2766,5.4257,-61.4068,-0.0014,0.0057,0.0544,0
5979935,-0.2766,5.4256,-61.4071,0.0064,-0.0073,0.0606,0
5980102,-0.2790,5.4267,-61.4086,-0.0140,0.0017,0.0567,0
5980269,-0.2794,5.4261,-61.4098,-0.0185,-0.0006,0.0706,0
5980435,-0.2803,5.4274,-61.4095,-0.0104,0.0006,0.0553,0
5980602,-0.2802,5.4280,-61.4107,0.0001,-0.0035,0.0620,0
5980769,-0.2799,5.4288,-61.4112,-0.0015,-0.0043,0.0473,0
5980935,-0.2787,5.4276,-61.4107,0.0021,0.0084,0.0590,0
5981102,-0.2781,5.4267,-61.4098,0.0004,0.0046,0.0545,0
5981269,-0.2771,5.4261,-61.4094,0.0008,-0.0128,0.0519,0
5981435,-0.2775,5.4278,-61.4092,0.0089,-0.0090,0.0586,0
5981602,-0.2783,5.4290,-61.4086,-0.0083,0.0097,0.0507,0
5981769,-0.2780,5.4287,-61.4079,-0.0060,-0.0085,0.0661,0
5981935,-0.2779,5.4279,-61.4080,-0.0146,-0.0023,0.0571,0
5982102,-0.2796,5.4266,-61.4068,-0.0128,-0.0125,0.0610,0
5982269,-0.2795,5.4266,-61.4066,0.0053,-0.0123,0.0564,0
5982435,-0.2803,5.4271,-61.4070,0.0199,-0.0091,0.0614,0
5982602,-0.2803,5.4276,-61.4068,-0.0073,0.0031,0.0501,0
5982769,-0.2796,5.4269,-61.4069,-0.0047,-0.0017,0.0526,0
5982935,-0.2789,5.4253,-61.4073,-0.0072,-0.0025,0.0594,0
5983102,-0.2788,5.4252,-61.4072,-0.0040,-0.0219,0.0453,0
5983269,-0.2788,5.4261,-61.4061,-0.0118,-0.0080,0.0542,0
5983435,-0.2800,5.4258,-61.4060,0.0017,-0.0038,0.0549,0
5983602,-0.2785,5.4262,-61.4051,-0.0026,0.0010,0.0544,0
5983769,-0.2783,5.4268,-61.4048,-0.0154,-0.0126,0.0515,0
5983935,-0.2769,5.4266,-61.4037,-0.0208,-0.0063,0.0508,0
5984102,-0.2766,5.4266,-61.4029,-0.0096,-0.0114,0.0468,0
5984269,-0.2760,5.4256,-61.4014,0.0090,-0.0083,0.0450,0
5984435,-0.2746,5.4275,-61.4017,-0.0060,-0.0047,0.0563,0
5984602,-0.2742,5.4284,-61.4009,-0.0018,0.0042,0.0631,0
5984769,-0.2732,5.4279,-61.4017,-0.0126,0.0118,0.0624,0
5984935,-0.2740,5.4269,-61.4021,-0.0029,-0.0075,0.0528,0
5985102,-0.2735,5.4278,-61.4020,0.0018,-0.0100,0.0530,0
5985269,-0.2740,5.4279,-61.4027,0.0084,0.0021,0.0683,0
5985436,-0.2732,5.4279,-61.4031,-0.0043,-0.0070,0.0558,0
5985602,-0.2749,5.4278,-61.4036,0.0086,-0.0096,0.0583,0
5985769,-0.2747,5.4276,-61.4035,-0.0049,-0.0140,0.0551,0
5985936,-0.2752,5.4273,-61.4031,-0.0013,-0.0028,0.0780,0
